entry: 195,latitude: 39.950966,longitude: -75.202599,altitude: 61.099998,course: 190.88,speed: 1.13
entry: 196,latitude: 39.950958,longitude: -75.202606,altitude: 61.900002,course: 190.88,speed: 1.13
entry: 197,latitude: 39.950958,longitude: -75.202606,altitude: 61.900002,course: 190.88,speed: 1.13
entry: 198,latitude: 39.950958,longitude: -75.202629,altitude: 62.0,course: 190.88,speed: 1.13
entry: 199,latitude: 39.95097,longitude: -75.202652,altitude: 62.0,course: 330.45,speed: 1.42
entry: 200,latitude: 39.95097,longitude: -75.202652,altitude: 62.0,course: 330.45,speed: 1.42
entry: 201,latitude: 39.950962,longitude: -75.202644,altitude: 62.0,course: 330.45,speed: 1.42
entry: 202,latitude: 39.950962,longitude: -75.202652,altitude: 62.0,course: 342.46,speed: 0.7
entry: 203,latitude: 39.950962,longitude: -75.202652,altitude: 62.0,course: 342.46,speed: 0.7
entry: 204,latitude: 39.950962,longitude: -75.202652,altitude: 62.0,course: 342.46,speed: 0.7
entry: 205,latitude: 39.95095880645161,longitude: -75.20265296774194,altitude: 60.403225806451616,course: 342.1843037974683,speed: 0.6955263157894737
entry: 206,latitude: 39.95095561290322,longitude: -75.20265393548387,altitude: 58.806451612903224,course: 341.9086075949367,speed: 0.6910526315789474
entry: 207,latitude: 39.950952419354834,longitude: -75.2026549032258,altitude: 57.20967741935484,course: 341.63291139240505,speed: 0.6865789473684211
entry: 208,latitude: 39.95094922580645,longitude: -75.20265587096775,altitude: 55.61290322580645,course: 341.3572151898734,speed: 0.6821052631578947
entry: 209,latitude: 39.95094603225806,longitude: -75.20265683870967,altitude: 54.016129032258064,course: 341.0815189873418,speed: 0.6776315789473684
entry: 210,latitude: 39.95094283870967,longitude: -75.20265780645161,altitude: 52.41935483870968,course: 340.8058227848101,speed: 0.6731578947368421
entry: 211,latitude: 39.950939645161284,longitude: -75.20265877419355,altitude: 50.822580645161295,course: 340.53012658227846,speed: 0.6686842105263158
entry: 212,latitude: 39.950936451612904,longitude: -75.20265974193548,altitude: 49.225806451612904,course: 340.2544303797468,speed: 0.6642105263157895
entry: 213,latitude: 39.95093325806452,longitude: -75.20266070967742,altitude: 47.62903225806451,course: 339.9787341772152,speed: 0.6597368421052632
entry: 214,latitude: 39.95093006451613,longitude: -75.20266167741936,altitude: 46.03225806451613,course: 339.7030379746835,speed: 0.6552631578947368
entry: 215,latitude: 39.95092687096774,longitude: -75.20266264516128,altitude: 44.435483870967744,course: 339.42734177215186,speed: 0.6507894736842105
entry: 216,latitude: 39.950923677419354,longitude: -75.20266361290322,altitude: 42.83870967741936,course: 339.15164556962026,speed: 0.6463157894736842
entry: 217,latitude: 39.950920483870966,longitude: -75.20266458064516,altitude: 41.24193548387097,course: 338.8759493670886,speed: 0.6418421052631579
entry: 218,latitude: 39.95091729032258,longitude: -75.20266554838709,altitude: 39.645161290322584,course: 338.60025316455693,speed: 0.6373684210526316
